54 46 50 41 41 50 0
21 23 19 31 32 26 0
13 23 17 19 24 18 0
25 41 45 25 26 36 0
19 17 21 24 39 25 0
14 46 34 24 26 33 0
27 27 22 27 22 22 1
29 27 46 22 17 32 0
23 15 23 20 22 23 0
30 54 37 19 60 52 1
31 23 19 24 21 26 0
25 17 19 21 30 20 0
48 30 43 35 43 43 1
29 36 29 36 29 29 0
25 23 31 25 20 17 0
45 62 58 21 46 46 1
33 47 24 42 38 38 0
17 10 22 18 15 43 0
23 35 25 31 17 27 0
43 20 67 64 67 46 1
22 28 25 32 56 21 1
38 30 56 27 29 40 1
28 67 59 39 34 55 1
22 38 17 24 23 28 0
24 27 21 28 19 32 0
23 24 31 23 10 20 0
17 24 26 35 24 19 0
22 28 27 22 13 21 0
26 28 23 21 35 20 0
38 39 63 54 41 49 1
36 37 22 33 50 33 1
23 20 22 42 26 20 0
18 23 27 27 20 21 0
74 60 60 60 60 60 1
36 22 28 15 23 18 0
20 23 28 28 59 30 0
19 19 19 23 23 19 0
20 25 48 38 26 27 0
27 30 28 19 18 40 0
31 20 18 20 36 32 0
46 36 46 62 51 43 1
16 18 32 28 27 21 0
30 30 24 30 30 24 1
18 36 31 56 57 45 1
20 33 24 24 22 43 0
25 32 27 26 26 26 1
33 33 33 33 27 27 0
22 29 51 53 34 63 1
35 57 35 70 30 41 1
35 38 27 25 35 71 1
32 41 33 61 29 23 1
30 30 30 25 30 25 0
24 21 28 30 26 17 0
63 33 39 32 39 36 1
26 25 90 20 34 22 0
25 37 20 30 30 25 0
31 30 37 35 35 35 1
21 38 18 24 24 27 0
63 27 49 39 30 43 1
17 21 23 19 19 19 0
14 48 31 31 31 31 1
20 16 38 42 24 29 0
44 44 44 38 38 38 1
25 11 27 23 45 18 0
32 32 32 32 39 32 0
38 24 22 28 37 26 0
38 26 46 58 26 43 1
28 38 16 23 29 23 0
25 27 23 22 26 18 0
27 26 25 23 22 23 0
20 48 39 32 32 32 1
59 31 41 20 41 41 1
20 21 23 23 18 39 0
74 24 44 27 25 33 0
37 35 18 39 36 36 0
38 29 28 34 28 28 1
42 50 39 28 76 40 1
55 30 37 47 38 47 0
56 25 9 17 26 19 0
28 12 36 30 28 41 0
32 25 40 41 36 42 1
20 17 18 21 21 31 0
63 26 37 38 55 47 1
24 24 19 19 24 24 0
28 11 30 23 26 21 0
23 50 32 37 28 35 1
43 22 28 28 35 35 1
34 43 52 12 32 33 1
41 62 30 26 54 38 1
43 36 31 35 32 94 1
48 34 58 43 41 51 1
24 26 23 26 28 28 0
55 32 27 22 18 33 0
49 21 41 56 15 51 0
24 58 46 63 42 42 1
25 21 31 32 21 24 0
22 21 22 20 23 32 0
28 28 28 28 23 23 0
31 52 39 36 26 47 1
100 92 64 81 99 99 0
47 35 17 19 27 22 0
36 28 25 25 21 17 0
18 44 37 45 26 32 1
43 43 43 53 53 53 0
23 32 13 33 26 21 0
24 19 48 58 15 31 0
66 22 38 38 47 47 0
19 54 39 36 43 35 1
28 24 31 20 45 33 0
24 32 32 65 37 37 1
24 29 40 16 22 24 0
43 48 42 26 36 44 1
24 21 22 18 59 25 0
41 33 41 41 41 41 0
37 34 74 41 61 67 1
20 34 29 29 24 24 0
61 65 32 53 77 62 1
20 89 24 17 16 22 0
16 28 22 22 27 27 0
28 31 17 26 22 22 0
41 35 16 34 34 34 0
20 20 20 16 20 16 1
31 94 20 28 22 42 0
16 16 22 16 16 16 0
32 35 35 39 46 67 1
37 44 33 32 64 62 1
22 32 24 24 24 29 0
52 24 35 28 18 35 0
33 38 42 53 35 35 1
19 17 24 65 35 28 0
64 32 26 40 26 20 1
21 64 44 163 75 75 0
32 39 57 40 49 40 1
27 64 20 24 21 9 0
70 70 70 57 57 70 1
62 33 16 64 36 46 1
24 24 26 29 22 30 0
40 28 33 34 32 38 1
25 20 20 23 24 24 0
49 57 95 71 71 58 1
24 17 21 25 21 25 0
32 13 23 25 25 27 0
32 27 30 30 24 24 0
61 61 61 61 50 50 0
30 28 56 29 39 42 0
62 19 57 60 48 87 1
44 26 62 41 22 46 1
16 36 59 48 76 46 1
69 30 52 40 37 65 1
43 52 43 52 43 52 1
23 19 19 23 19 19 0
20 28 28 22 27 22 1
35 26 24 58 24 43 0
79 24 132 66 43 56 1
37 44 17 58 36 37 1
23 28 50 51 34 29 1
20 16 22 21 27 21 0
35 27 73 24 16 33 0
21 32 47 23 30 18 0
37 24 28 26 10 25 0
26 26 50 69 21 32 0
28 22 32 34 34 27 1
34 112 34 68 50 80 1
33 107 45 23 54 54 0
27 26 21 26 29 15 0
27 35 30 25 28 26 0
31 44 36 60 43 49 1
25 23 27 17 52 26 0
37 20 30 23 33 40 0
18 22 18 18 18 22 0
63 63 77 63 77 77 1
38 30 34 34 34 34 1
30 23 36 52 51 53 1
21 21 26 21 21 26 1
28 37 35 29 35 35 1
25 16 16 23 20 24 0
21 26 24 29 29 24 0
34 27 44 18 29 27 1
37 53 20 58 36 30 1
37 41 22 30 23 41 0
22 26 24 29 29 29 0
23 21 65 54 48 40 1
28 27 26 26 36 25 0
40 42 43 37 29 41 1
59 56 93 95 92 53 1
42 37 40 61 29 47 1
71 87 71 87 87 71 1
48 24 46 49 24 37 1
32 57 30 37 47 41 1
37 29 31 34 72 37 1
43 29 29 36 29 36 1
67 146 25 30 115 63 1
47 24 51 42 40 23 1
30 32 48 25 35 29 1
17 41 35 24 21 17 0
61 24 34 36 46 65 1
58 40 43 37 52 106 1
15 38 31 12 45 29 1
36 35 76 33 38 50 1
14 14 14 12 14 14 1
29 86 37 47 47 47 1
40 23 44 32 35 35 0
21 23 32 42 20 15 0
16 44 44 42 34 34 1
48 44 64 23 71 56 1
50 71 31 58 25 30 0
29 29 39 52 61 28 1
36 29 58 36 28 35 1
35 56 50 36 24 40 1
18 35 52 51 40 29 1
53 17 20 14 25 42 1
38 60 50 37 65 47 1
26 24 39 22 24 24 0
32 29 34 39 14 32 1
50 64 19 73 55 45 1
37 37 37 37 30 37 1
99 99 81 81 81 99 1
33 35 37 18 35 48 1
33 27 54 26 28 29 0
51 71 44 14 48 50 1
45 54 27 69 45 45 1
24 19 32 30 25 31 0
38 49 27 42 56 32 1
26 26 26 22 26 26 1
39 21 37 29 14 31 0
48 47 21 34 50 36 1
16 45 41 24 19 36 1
47 18 23 29 21 35 1
64 64 52 52 64 64 1
53 65 53 65 65 53 1
46 46 50 23 29 37 1
30 43 52 33 31 15 1
29 48 29 43 36 43 1
24 37 35 35 28 28 0
23 63 30 38 39 43 1
68 16 33 58 43 52 1
13 59 44 23 54 36 1
32 29 34 22 33 27 0
29 37 32 33 41 38 1
55 39 46 43 32 42 1
53 51 40 42 36 49 1
40 41 37 37 37 37 1
32 40 23 27 57 25 0
18 28 24 42 31 26 1
30 22 20 26 48 26 1
43 18 30 30 25 25 1
31 22 35 29 27 27 1
99 19 11 33 58 32 1
24 71 83 38 38 39 1
23 23 37 20 27 30 0
29 29 54 37 25 52 1
27 44 49 59 33 31 1
34 27 30 25 23 23 0
40 40 30 43 55 49 1
24 47 42 46 46 38 1
56 40 31 41 45 41 1
59 51 28 34 42 74 1
28 37 29 22 19 23 0
46 46 56 46 46 56 1
47 53 24 27 62 40 1
27 33 27 24 62 14 0
22 39 33 38 12 36 1
49 71 35 31 46 46 1
14 27 25 30 37 27 0
35 16 54 33 37 37 1
24 69 28 56 21 79 1
67 28 36 61 44 49 1
59 37 53 54 56 56 1
24 29 29 24 24 29 1
44 43 40 49 49 40 0
18 50 27 45 27 151 1
16 36 67 34 63 46 1
34 75 30 32 56 87 1
54 15 17 21 39 35 0
47 23 36 30 30 30 1
59 33 40 50 31 48 1
27 34 37 30 30 37 0
27 37 39 54 27 33 1
36 51 45 45 78 46 1
49 29 43 39 35 22 1
32 25 76 76 60 68 1
238 194 194 238 194 194 1
22 13 34 33 30 17 0
129 157 129 157 129 157 1
32 111 51 61 61 61 1
16 73 35 42 49 32 1
26 41 28 33 43 20 1
13 24 39 23 43 56 1
118 63 36 25 65 65 1
30 54 37 22 42 34 1
34 45 73 39 34 55 1
24 37 28 43 45 28 0
58 32 55 37 30 34 1
37 34 18 25 16 27 0
23 36 54 35 26 32 0
17 60 52 53 43 53 0
44 29 30 38 38 38 1
34 50 36 39 35 33 1
34 27 37 37 37 30 1
22 22 20 24 20 20 0
40 98 45 64 64 53 1
38 15 31 25 25 31 1
16 16 13 16 16 16 1
40 27 31 29 45 32 1
26 54 32 67 41 31 1
95 95 95 117 117 95 1
24 10 15 15 111 36 0
38 51 99 106 76 76 1
34 28 38 25 35 29 1
8 46 23 26 26 26 0
24 64 34 37 45 37 1
34 34 34 34 28 28 1
91 36 32 37 28 33 1
45 46 44 52 34 47 1
35 12 22 18 61 51 1
29 27 34 23 35 35 0
36 39 29 24 27 34 0
58 28 47 54 48 55 1
43 31 30 65 46 38 1
38 11 53 47 36 43 1
40 54 54 37 33 46 1
23 22 24 19 25 27 0
68 43 33 52 54 44 1
46 21 33 27 33 27 1
36 17 26 19 25 21 0
86 27 47 50 52 16 1
26 48 12 26 20 48 0
23 30 28 23 29 35 0
9 93 62 62 51 51 1
45 38 32 25 35 39 1
56 49 35 39 38 47 1
39 32 39 39 39 32 1
26 23 26 20 33 29 0
41 36 70 31 44 24 1
41 40 36 42 37 75 1
18 28 36 40 19 25 0
29 39 21 52 54 83 1
49 51 38 50 41 41 1
45 31 36 40 40 40 1
20 31 34 12 27 27 0
22 36 75 37 83 18 1
76 70 57 76 70 70 1
20 20 16 16 16 16 1
60 40 61 61 50 61 1
29 33 46 100 62 51 0
43 17 20 48 32 39 1
54 12 22 26 22 24 0
26 42 32 50 42 34 1
153 125 125 125 125 125 0
20 70 28 28 35 32 0
62 42 23 33 41 49 1
29 31 51 36 28 44 1
30 47 28 36 39 15 1
28 16 24 25 27 19 0
35 40 31 59 47 37 1
12 18 18 19 33 29 0
15 30 23 24 27 28 0
33 47 48 22 41 35 1
21 32 28 23 16 23 0
12 34 36 39 60 27 1
19 21 23 23 26 26 0
64 76 36 20 36 28 1
65 38 32 41 41 50 1
20 58 45 39 72 41 1
88 87 53 87 87 87 1
37 40 30 59 44 46 1
15 20 34 36 30 25 1
20 29 19 13 32 27 0
23 60 30 47 40 40 1
60 49 32 43 55 37 1
162 162 162 132 132 162 1
52 51 28 18 24 42 0
21 31 29 36 20 31 0
32 57 55 38 39 36 1
22 9 32 25 28 17 0
38 33 28 27 21 21 0
46 81 72 59 59 59 1
83 33 39 56 39 56 1
37 37 60 41 50 41 0
32 39 39 39 32 39 0
9 34 25 32 36 51 1
28 105 20 32 59 24 0
33 45 53 42 47 41 1
27 29 32 53 20 14 0
33 32 19 29 20 31 0
31 43 34 32 38 37 1
23 23 23 23 19 19 1
51 84 25 27 27 45 0
16 23 41 27 23 29 0
39 30 46 36 42 31 1
27 27 22 29 30 25 0
21 31 27 72 22 31 0
25 32 25 18 38 19 0
51 40 46 51 43 38 1
44 47 46 44 56 72 1
35 89 9 17 25 26 0
27 50 23 25 33 27 1
36 44 22 18 32 46 0
37 13 34 32 83 42 1
35 40 28 24 29 24 1
39 62 40 60 30 43 1
34 46 50 40 49 49 1
56 27 16 22 106 38 1
33 19 67 38 38 38 1
27 34 22 24 37 25 0
51 42 42 51 51 51 1
40 28 31 39 30 22 0
28 13 22 27 30 63 1
46 46 56 56 46 56 1
22 14 45 13 18 21 0
28 28 25 25 31 25 1
40 49 27 35 34 34 1
56 50 51 26 41 40 1
22 19 32 27 24 22 0
26 32 19 22 45 36 0
37 19 35 35 49 71 1
20 38 22 19 30 28 0
31 17 22 25 25 26 0
55 36 39 44 42 32 1
29 30 24 29 0 21 0
34 28 19 29 14 25 0
32 44 15 56 49 32 1
38 13 46 44 42 53 1
28 48 30 49 34 45 1
27 49 22 37 59 31 1
61 13 26 34 34 65 1
29 97 42 30 21 39 1
26 21 31 25 29 24 0
127 127 127 155 155 127 0
34 68 49 46 38 30 1
40 55 22 39 39 32 1
35 40 42 42 42 42 1
26 31 26 26 23 30 0
55 67 38 76 54 66 1
47 36 40 28 43 48 1
19 96 19 35 24 40 0
20 42 13 32 26 25 0
28 24 19 23 28 29 0
36 26 37 25 41 23 0
25 32 16 22 22 30 0
24 25 46 36 27 11 0
28 22 26 19 18 25 0
24 23 25 25 27 28 0
44 26 39 39 32 39 1
19 28 31 27 37 18 0
46 34 44 36 44 36 1
52 63 63 52 63 52 0
25 17 24 44 24 29 0
27 39 33 59 39 48 1
16 15 15 16 17 34 0
26 42 23 18 48 30 0
25 28 42 25 20 26 0
36 22 44 36 43 44 1
18 16 22 21 30 30 0
30 62 46 46 57 57 0
22 25 25 29 83 36 0
30 40 24 24 25 39 0
32 86 18 66 37 42 1
28 28 28 40 42 71 1
34 29 45 38 31 38 1
26 25 40 23 33 27 0
46 39 75 45 38 21 1
30 30 31 24 41 18 0
36 48 36 40 47 28 1
35 33 44 40 50 36 1
36 16 37 53 23 14 0
26 65 47 49 58 55 1
21 45 28 25 33 43 0
11 35 23 27 26 27 0
36 45 33 28 24 48 1
20 21 47 27 16 24 0
15 45 36 25 35 29 0
18 26 22 25 17 29 0
18 25 27 30 30 22 0
31 36 19 45 38 38 0
36 30 92 50 52 52 0
28 31 27 48 17 35 0
27 27 31 24 30 25 0
48 14 31 38 38 31 0
51 44 85 45 55 67 1
16 25 33 22 25 25 0
35 35 41 10 28 37 1
25 65 33 21 34 26 0
55 28 56 27 38 46 1
65 25 76 37 141 23 1
25 82 45 55 35 61 1
22 26 46 46 17 26 0
12 35 33 29 29 29 0
18 30 24 55 23 27 0
21 27 19 19 26 24 0
39 31 28 39 24 19 0
54 32 18 29 29 29 0
78 29 29 24 23 19 0
19 29 16 21 26 23 0
32 26 32 32 32 26 0
32 30 56 33 43 35 1
88 68 30 63 44 60 1
13 13 22 12 15 15 0
20 14 22 30 33 21 0
16 17 29 24 24 64 0
17 26 22 14 26 29 0
38 21 56 25 41 33 0
28 29 28 57 22 14 0
33 18 23 21 31 23 0
26 26 23 29 27 30 0
75 75 92 75 92 75 0
24 27 20 30 27 29 0
30 30 24 24 24 24 1
37 36 23 49 49 27 0
38 31 27 22 40 20 0
42 30 51 46 46 38 1
42 33 45 42 40 83 1
34 28 28 34 28 28 1
28 35 26 31 22 41 0
36 34 44 24 37 33 0
28 79 26 46 38 46 0
55 29 45 33 65 28 0
49 37 25 52 43 24 1
69 32 28 30 37 37 1
20 15 28 22 18 22 0
19 34 12 18 16 19 0
35 23 24 17 34 36 0
56 35 25 25 40 39 0
13 26 41 23 30 23 0
47 21 47 88 46 56 1
43 45 22 49 62 40 1
37 69 25 46 53 35 1
15 13 20 27 36 44 0
24 21 33 21 18 29 0
28 47 22 26 26 32 1
121 24 33 67 47 54 1
50 36 45 34 45 42 1
28 27 61 28 30 40 0
33 31 24 30 26 32 0
31 34 28 48 28 30 0
79 36 33 32 31 38 1
37 45 37 45 45 37 1
41 51 137 64 62 62 1
21 19 28 40 33 27 0
32 16 25 23 22 72 0
25 15 24 22 18 23 0
15 50 26 26 32 26 1
31 34 17 20 24 28 0
28 36 32 28 24 26 0
117 117 117 117 96 117 1
34 29 28 31 25 27 1
20 18 21 23 28 60 0
23 26 20 33 31 22 0
18 18 25 19 23 19 0
46 14 46 30 36 33 1
15 31 36 20 27 22 0
40 44 28 63 38 38 1
15 24 34 23 29 25 0
100 100 100 100 100 122 0
55 67 55 55 55 55 1
28 33 20 20 15 21 0
29 28 15 19 92 54 0
44 19 38 31 31 31 0
28 42 23 30 30 36 0
32 28 34 29 28 33 0
79 28 53 32 37 53 1
20 20 31 88 59 37 0
32 69 33 23 22 33 0
41 37 38 24 33 33 1
22 30 22 19 22 19 0
16 26 25 21 21 25 0
26 21 23 21 24 34 0
31 22 32 28 47 39 0
80 80 66 80 80 66 1
32 32 26 26 26 32 0
21 26 26 26 21 26 0
21 26 23 22 30 19 0
15 31 33 18 22 22 0
34 21 32 67 26 35 0
16 13 16 13 13 13 0
47 9 29 30 23 30 0
29 40 19 28 21 27 0
37 32 28 29 26 34 1
21 20 16 22 18 22 0
77 61 32 28 83 18 0
27 20 26 38 28 22 0
11 20 31 15 15 29 0
22 20 22 24 23 24 0
22 17 28 27 29 24 0
31 31 38 38 31 31 0
19 19 60 25 17 30 0
44 17 15 17 28 22 0
37 22 23 18 28 22 0
24 65 27 16 65 27 0
28 34 33 22 39 24 0
16 31 25 16 20 40 0
18 33 26 20 20 24 0
32 26 22 26 32 39 0
40 29 51 41 39 42 1
27 33 50 22 30 28 0
24 20 21 38 25 22 0
22 25 15 21 20 20 0
15 17 28 25 22 22 0
16 36 22 30 25 24 0
26 23 23 26 33 23 0
58 16 10 22 15 25 0
49 52 23 35 29 39 0
39 21 20 20 28 24 0
23 24 23 19 34 23 0
42 45 31 44 35 65 1
40 14 16 42 29 32 1
20 24 20 20 24 24 1
15 27 24 26 25 21 0
30 112 26 73 29 20 0
18 29 25 45 17 25 0
18 14 16 25 32 23 0
66 65 30 46 56 56 0
