69 51 43 21 22 52 1
66 66 28 28 28 66 1
133 43 16 24 17 62 1
33 20 63 27 63 27 1
19 21 19 24 21 19 1
8 13 35 18 51 15 1
22 29 46 25 25 49 1
61 74 18 58 72 26 1
51 22 22 22 51 22 1
21 21 50 60 52 52 1
7 29 64 65 19 48 1
50 41 32 19 49 68 1
40 15 18 24 37 39 1
19 23 23 47 50 21 1
42 14 30 19 6 28 1
28 28 65 65 28 65 1
35 88 23 54 20 53 1
12 41 58 71 16 67 1
37 32 39 15 15 15 1
38 46 54 20 23 117 1
36 29 23 78 15 23 1
20 40 23 42 50 36 1
17 31 28 30 54 23 1
22 20 58 79 38 27 1
15 34 34 15 34 15 1
127 55 127 127 127 55 1
22 18 21 62 43 21 1
24 17 20 54 78 37 1
14 12 14 57 18 37 1
18 23 36 43 69 49 1
24 33 16 66 66 32 1
37 24 9 25 26 135 0
50 34 19 44 33 50 1
19 21 18 28 32 21 1
16 16 41 18 18 26 1
24 23 30 20 39 23 1
17 106 110 37 37 37 1
16 11 36 19 93 18 1
18 14 14 19 15 20 0
12 74 113 67 14 46 1
20 40 18 50 32 26 1
47 15 14 12 31 18 0
51 30 25 89 22 27 1
40 17 17 40 17 40 1
38 17 9 19 40 27 1
15 23 24 24 35 22 1
18 7 17 30 82 39 1
39 36 49 38 56 23 1
18 20 18 24 23 82 1
20 40 21 46 20 20 1
15 28 10 29 29 12 1
51 58 126 54 54 126 1
12 47 32 24 26 13 0
19 29 45 20 12 44 1
9 13 13 66 18 7 0
14 15 43 20 5 43 1
19 20 45 19 19 45 1
51 61 18 49 29 35 1
25 34 14 32 19 34 0
22 16 56 18 40 50 1
61 50 39 21 43 61 1
38 38 89 38 89 89 1
56 32 11 23 18 42 1
30 22 27 24 23 31 1
11 37 11 12 7 11 0
11 16 55 34 26 70 1
27 49 22 72 20 19 1
13 16 21 46 33 20 1
25 40 40 20 46 46 1
29 65 23 17 39 17 0
24 56 56 24 56 24 1
31 27 11 26 12 12 0
16 36 18 64 24 47 1
62 42 39 47 20 47 1
23 15 70 23 23 23 1
56 56 24 24 56 56 1
16 51 12 12 36 15 1
94 86 69 53 16 43 1
9 35 12 12 12 12 0
68 31 40 46 20 20 1
47 46 26 49 14 17 0
16 51 71 19 35 57 1
27 90 53 30 33 36 1
19 43 25 65 45 17 1
93 21 49 53 118 22 1
26 22 9 16 43 15 0
33 23 93 37 29 29 1
15 40 24 106 25 25 1
12 12 10 14 32 16 0
77 20 48 20 23 16 1
33 33 33 33 14 14 1
12 13 16 13 26 13 0
23 38 15 11 32 31 0
16 59 48 48 48 21 0
13 15 32 28 0 25 0
49 64 68 53 75 27 1
23 37 13 13 30 13 1
54 77 66 28 66 28 1
48 24 40 11 30 40 1
28 20 43 13 8 34 0
127 54 54 127 127 127 1
16 34 59 16 33 40 1
21 15 74 23 53 23 0
32 30 22 52 22 22 1
16 17 16 16 38 38 1
61 30 20 21 24 25 0
17 38 14 30 12 27 0
21 15 26 19 40 25 1
77 19 9 19 23 23 1
42 30 32 13 21 37 0
19 36 66 28 65 28 1
43 32 37 29 29 68 1
23 14 27 29 12 12 0
15 25 13 50 33 24 1
50 29 53 23 22 60 1
40 22 26 15 21 20 1
22 17 35 16 36 32 1
10 24 29 31 28 15 0
47 50 70 21 63 63 0
65 19 74 63 47 17 1
28 34 25 72 16 5 1
44 34 36 54 23 54 1
65 55 25 63 26 26 1
15 10 12 47 13 29 0
52 14 22 38 22 25 1
46 8 12 16 42 19 1
20 25 32 13 13 35 0
40 56 88 19 55 19 1
24 25 29 39 25 41 1
26 37 31 60 88 20 1
17 73 50 26 14 51 1
50 21 35 60 94 15 1
31 36 30 38 44 19 1
22 48 50 50 50 50 1
19 39 61 19 39 18 0
27 39 53 66 28 24 1
41 54 26 20 21 38 1
50 12 71 50 50 50 1
16 35 36 19 10 23 1
32 47 31 71 71 31 1
15 11 10 45 11 41 0
12 47 35 37 14 24 1
78 40 47 53 37 23 1
22 40 38 30 29 42 0
25 16 31 16 42 18 1
54 29 29 98 15 16 1
9 37 76 0 12 32 1
32 17 14 24 93 28 0
9 40 16 32 44 35 0
20 38 14 39 17 17 1
25 9 10 8 9 11 0
28 11 23 27 85 57 1
30 23 16 24 23 60 1
40 15 28 31 57 54 1
10 38 25 44 17 28 0
53 16 8 19 26 73 1
19 21 13 14 32 32 1
10 14 12 28 28 12 0
7 16 20 8 8 10 0
13 48 19 62 11 40 1
