35 26 40 24 47 26 1
62 33 62 62 33 62 1
124 22 18 53 36 31 1
72 44 58 58 58 58 1
40 10 17 23 19 41 1
17 28 18 39 48 18 1
48 27 23 30 29 46 1
31 37 40 29 67 31 1
47 47 25 47 47 25 1
25 24 46 55 26 26 1
16 64 59 32 10 45 1
25 39 16 40 24 34 1
20 32 9 28 43 36 1
42 49 50 44 25 46 1
21 16 15 10 6 33 1
60 60 60 32 60 32 1
18 44 49 50 43 27 1
14 38 29 66 34 62 1
19 30 20 18 18 34 1
36 43 27 45 27 109 1
33 34 27 39 17 27 1
24 37 27 39 25 42 1
36 66 61 66 51 26 1
26 44 127 40 83 13 1
17 17 32 17 17 32 1
64 119 64 64 119 64 1
47 21 24 31 40 25 1
28 37 44 27 73 34 1
17 26 16 53 9 18 1
39 27 34 40 64 24 1
53 17 35 33 61 30 1
18 12 20 23 24 126 0
47 17 42 41 73 47 1
23 45 39 32 30 24 1
35 19 38 39 21 57 1
28 27 28 44 20 50 1
37 99 103 43 80 80 1
15 13 33 42 86 40 1
16 30 31 10 7 23 0
14 37 105 63 31 23 1
10 20 40 46 16 30 1
24 33 30 14 29 9 0
47 35 55 83 26 32 1
20 20 20 20 37 37 1
19 9 19 9 37 14 1
17 51 29 12 33 26 1
9 9 20 35 41 37 1
86 18 46 19 28 27 1
21 23 39 29 27 76 1
24 37 46 23 23 43 1
33 14 21 14 27 27 1
59 67 118 63 118 63 1
26 44 30 12 13 16 0
42 34 23 24 14 41 1
19 15 16 33 9 8 0
7 17 22 43 6 40 1
22 23 22 42 22 22 1
25 31 39 24 64 33 1
13 32 30 16 22 32 0
26 35 28 16 20 47 1
57 46 36 25 40 57 1
44 44 44 83 83 44 1
52 30 25 50 21 21 1
15 48 59 53 27 36 1
13 19 13 14 9 24 0
13 35 27 17 24 83 1
14 24 47 67 19 22 1
15 19 24 43 39 23 1
55 37 20 43 43 23 1
15 33 21 37 37 37 0
52 52 28 52 52 28 1
29 25 23 13 14 14 0
35 34 21 60 52 23 1
58 21 19 44 44 44 1
27 18 35 26 26 49 1
28 28 28 28 52 28 1
18 47 15 26 34 18 1
88 80 64 26 15 21 1
10 33 14 14 26 14 0
63 16 37 23 43 23 1
24 43 24 25 30 37 0
35 47 35 22 41 53 1
31 84 116 66 71 79 1
42 40 13 61 23 20 1
46 45 25 27 110 11 1
13 48 20 35 40 34 0
17 27 87 44 62 34 1
17 37 52 99 55 30 1
13 27 22 17 16 19 0
72 44 104 43 27 18 1
31 17 17 17 31 17 1
14 28 36 28 24 15 0
12 35 33 24 16 16 0
35 30 24 24 24 24 0
29 17 16 14 0 23 0
25 60 34 27 70 58 1
22 34 15 28 28 28 1
50 39 33 33 61 61 1
24 52 37 23 15 37 1
14 44 40 15 10 31 0
118 64 64 118 118 64 1
35 32 29 36 31 20 1
25 32 69 49 49 49 0
70 15 26 49 26 49 1
34 37 36 19 36 19 1
133 28 43 11 28 29 0
20 19 30 15 27 25 0
45 17 24 42 47 55 1
39 41 10 40 26 49 1
39 15 16 29 45 18 0
42 43 62 61 61 33 1
40 38 43 63 34 63 1
22 17 25 15 14 14 0
33 54 16 25 73 28 1
25 15 49 27 48 30 1
20 47 31 33 45 44 1
48 36 17 34 33 16 1
23 22 27 29 33 17 0
103 46 65 19 32 32 0
61 22 69 32 24 36 1
14 40 55 36 36 6 1
41 32 77 27 50 27 1
32 52 54 59 56 56 1
18 12 14 23 16 15 0
26 16 11 82 48 54 1
54 9 26 19 40 22 1
43 13 16 29 29 33 0
37 52 44 42 28 17 1
28 13 15 36 54 21 1
57 18 66 30 44 24 1
36 68 47 56 16 47 1
46 25 18 56 47 17 1
29 33 66 35 22 41 1
49 45 47 47 25 47 1
41 36 57 22 20 40 0
32 37 26 33 33 28 1
38 51 56 23 19 19 1
