46 34 29 48 34 52 1
44 66 66 66 44 66 1
133 29 24 57 39 62 1
78 32 42 63 42 42 1
43 14 19 16 21 29 1
12 20 35 42 34 23 1
52 20 31 40 39 33 1
41 49 29 58 72 41 1
51 34 34 34 34 34 1
33 48 50 60 34 52 1
17 46 42 43 13 32 1
33 28 32 29 49 68 1
26 34 18 37 57 39 1
30 53 54 31 50 33 1
28 22 30 13 13 65 1
43 65 65 65 65 65 1
23 88 53 54 31 53 1
29 41 39 71 37 44 1
25 21 26 24 36 36 1
26 31 36 48 53 78 1
36 68 53 52 23 54 1
47 27 36 28 34 84 1
39 71 44 47 36 35 1
52 32 136 79 89 27 1
23 23 23 23 23 34 1
85 127 85 85 85 85 1
51 42 49 41 43 49 1
56 39 47 54 52 24 1
22 19 21 38 18 37 1
41 53 24 43 46 49 1
57 22 37 44 66 22 1
24 16 14 17 17 135 0
33 23 45 44 52 50 1
45 32 28 64 32 32 1
25 25 27 42 43 61 1
55 55 30 47 26 36 1
39 106 110 85 57 85 1
16 17 24 30 62 29 1
18 21 34 19 15 47 0
28 74 75 45 33 46 1
14 27 29 33 32 40 1
47 24 21 27 31 12 0
51 46 39 59 51 42 1
40 40 26 40 40 40 1
26 17 14 13 27 18 1
23 36 57 24 24 51 1
12 17 27 46 82 26 1
92 24 33 25 56 54 1
28 31 28 57 36 55 1
48 40 33 46 46 30 1
35 19 23 19 19 19 1
118 90 126 126 126 126 1
19 47 32 16 26 31 0
45 67 30 47 28 44 1
21 31 21 66 12 10 0
9 34 43 46 11 43 1
44 31 45 30 30 45 1
51 61 42 49 46 23 1
25 34 33 32 29 34 0
34 38 56 18 27 50 1
41 33 26 33 28 61 1
89 89 59 89 89 89 1
37 21 27 53 28 28 1
30 51 63 38 35 71 1
17 37 17 19 17 26 0
25 38 55 34 17 110 1
27 49 51 72 20 44 1
20 25 32 46 51 31 1
39 40 27 46 46 31 1
29 43 15 39 26 26 0
56 56 56 56 37 56 1
21 27 16 17 27 18 0
25 24 27 43 55 47 1
62 42 26 32 32 47 1
35 24 70 53 35 53 1
56 37 37 56 37 56 1
24 34 19 28 36 36 1
63 86 46 35 16 43 1
14 35 28 19 19 28 0
45 31 26 46 31 46 1
47 46 17 49 21 40 0
38 34 71 29 82 57 1
62 90 83 71 51 85 1
45 43 17 65 30 41 1
93 48 33 36 79 22 1
17 35 21 38 28 36 0
33 36 93 58 45 67 1
23 26 56 71 59 59 1
27 19 23 34 21 37 0
77 47 112 46 55 36 1
33 33 22 22 33 22 1
19 30 25 30 26 20 0
15 25 36 26 32 31 0
25 59 32 48 48 48 0
21 23 21 19 0 25 0
49 64 46 36 75 62 1
23 37 30 30 30 20 1
54 52 66 66 44 44 1
32 37 40 17 30 40 1
28 47 43 30 20 22 0
84 84 127 127 84 127 1
25 34 59 38 22 27 1
33 23 74 35 53 53 0
75 20 35 52 52 35 1
37 39 25 25 25 25 1
142 30 31 14 55 39 0
40 26 22 20 29 27 0
32 23 17 30 94 59 1
51 45 14 43 35 35 1
42 30 21 21 32 37 0
45 57 44 44 65 65 1
43 75 57 68 68 45 1
16 33 27 19 28 28 0
35 39 21 33 78 37 1
34 29 35 54 51 40 1
40 33 41 24 32 31 1
52 39 35 24 36 22 1
16 24 29 20 66 35 0
111 50 47 21 63 63 0
65 43 49 42 47 26 1
28 53 59 72 25 8 1
29 23 83 36 54 36 1
65 37 39 42 60 60 1
23 24 19 31 21 29 0
34 22 15 59 52 39 1
107 18 27 38 28 30 1
46 17 21 31 21 35 0
27 37 59 30 55 12 1
37 25 19 39 39 41 1
61 37 71 40 58 32 1
39 49 50 60 32 34 1
33 49 23 60 63 23 1
31 24 71 25 29 44 1
35 48 33 50 33 33 1
29 39 41 44 26 29 0
63 39 53 66 66 37 1
41 54 60 46 14 38 1
50 29 47 33 33 33 1
38 82 24 29 15 54 1
21 74 71 47 71 71 1
23 26 23 30 16 27 0
12 47 82 25 9 37 1
52 27 31 35 25 53 1
22 27 60 30 19 28 0
59 25 31 38 28 42 1
54 67 19 98 23 25 1
21 37 51 0 19 32 1
32 39 22 24 62 28 0
15 40 37 22 44 23 0
32 38 32 26 39 26 1
58 14 16 13 13 27 0
66 17 35 42 56 57 1
47 53 37 37 36 40 1
40 36 66 72 57 36 1
16 25 38 44 39 28 0
53 16 12 30 40 49 1
30 21 21 22 22 32 1
23 34 19 19 28 28 0
11 16 31 12 12 23 0
9 32 44 41 25 27 1
47 48 63 39 49 68 1
46 20 30 31 20 28 0
20 21 32 17 19 33 0
24 19 34 11 26 21 0
58 37 59 51 51 51 1
15 18 22 14 29 21 0
41 35 22 19 12 23 1
38 47 23 75 52 35 1
37 17 44 34 35 35 0
52 15 71 40 54 27 1
36 56 63 24 32 57 1
55 72 40 35 33 28 1
25 30 55 60 35 35 1
17 31 23 14 26 44 0
